"","url","inning_side","inning","next_","num","gameday_link","row_names","des","des_es","id","type","tfs","tfs_zulu","x","y","sv_id","start_speed","end_speed","sz_top","sz_bot","pfx_x","pfx_z","px","pz","x0","y0","z0","vx0","vy0","vz0","ax","ay","az","break_y","break_angle","break_length","pitch_type","type_confidence","zone","nasty","spin_dir","spin_rate","cc","mt","on_1b","on_2b","on_3b","count","pitcher","batter","b","s","o","start_tfs","start_tfs_zulu","stand","b_height","p_throws","atbat_des","atbat_des_es","event","score","home_team_runs","away_team_runs","event2","event3","batter_name","pitcher_name","event4","date"
"416","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_26/gid_2011_06_26_colmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",69,"gid_2011_06_26_colmlb_nyamlb_1","2605034","Ball",NA,589,"B","173232","2011-06-26T21:32:32Z",116.74,110.52,"110626_173236",91.8,85.9,3.47,1.55,3.43,7.9,-0.603,4.011,-2.081,50,6.073,2.763,-134.601,-2.278,6.397,24.318,-17.354,"23.9","-21.2","4.1","FC",0.91,11,36,156.654,1739.814,"","",NA,NA,NA,"1-2",121250,455104,2,3,3,"173121","2011-06-26T21:31:21Z","R","6-0","R","Chris Iannetta strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Chris Iannetta","Mariano Rivera",NA,"2011_06_26"
"417","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_26/gid_2011_06_26_colmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",69,"gid_2011_06_26_colmlb_nyamlb_1","2605035","Swinging Strike",NA,590,"S","173250","2011-06-26T21:32:50Z",62.66,152.83,"110626_173254",92,86.6,3.37,1.55,5.19,5.1,1.129,2.219,-1.914,50,5.783,6.348,-134.709,-5.353,9.721,23.732,-22.539,"23.9","-24.6","5.6","FC",0.894,14,49,134.746,1474.044,"","",NA,NA,NA,"2-2",121250,455104,2,3,3,"173121","2011-06-26T21:31:21Z","R","6-0","R","Chris Iannetta strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Chris Iannetta","Mariano Rivera",NA,"2011_06_26"
"422","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_26/gid_2011_06_26_colmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",67,"gid_2011_06_26_colmlb_nyamlb_1","2605022","Called Strike",NA,571,"S","172713","2011-06-26T21:27:13Z",92.7,159.74,"110626_172717",90.9,85.6,3.66,1.77,0.82,9.43,0.116,1.779,-2.008,50,5.909,5.351,-133.027,-8.161,1.501,22.251,-14.809,"23.9","-8.2","3.6","FC",0.903,8,53,175.062,1900.875,"","",NA,NA,NA,"0-0",121250,421064,2,3,1,"172656","2011-06-26T21:26:56Z","R","6-0","R","Ty Wigginton strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Ty Wigginton","Mariano Rivera",NA,"2011_06_26"
"423","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_26/gid_2011_06_26_colmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",67,"gid_2011_06_26_colmlb_nyamlb_1","2605023","Foul Tip",NA,572,"S","172730","2011-06-26T21:27:30Z",82.4,157.15,"110626_172734",91.2,85.2,3.35,1.59,2.02,8.55,0.578,2.053,-1.938,50,5.875,5.974,-133.488,-7.03,3.692,24.917,-16.451,"23.9","-15.0","4.1","FC",0.907,9,44,166.787,1755.295,"","",NA,NA,NA,"0-1",121250,421064,2,3,1,"172656","2011-06-26T21:26:56Z","R","6-0","R","Ty Wigginton strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Ty Wigginton","Mariano Rivera",NA,"2011_06_26"
"424","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_26/gid_2011_06_26_colmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",67,"gid_2011_06_26_colmlb_nyamlb_1","2605024","Ball",NA,573,"B","172751","2011-06-26T21:27:51Z",56.65,166.65,"110626_172755",90.9,85.6,3.59,1.74,2.31,9.47,1.225,1.55,-1.813,50,5.813,7.247,-132.849,-8.492,4.23,22.342,-14.789,"23.9","-18.3","3.8","FC",0.902,14,64,166.327,1953.925,"","",NA,NA,NA,"0-2",121250,421064,2,3,1,"172656","2011-06-26T21:26:56Z","R","6-0","R","Ty Wigginton strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Ty Wigginton","Mariano Rivera",NA,"2011_06_26"
"425","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_26/gid_2011_06_26_colmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",67,"gid_2011_06_26_colmlb_nyamlb_1","2605025","Ball",NA,574,"B","172812","2011-06-26T21:28:12Z",145.06,171.83,"110626_172816",92.6,86.3,3.62,1.73,-7.29,3.77,-1.592,1.258,-2.196,50,5.656,4.173,-135.55,-7.16,-13.705,26.916,-25.024,"23.9","26.1","6.3","FF",0.986,13,21,242.448,1654.458,"Mariano Rivera went back to the four-seam fastball even though Ty Wigginton hit for a home run last time up.","",NA,NA,NA,"1-2",121250,421064,2,3,1,"172656","2011-06-26T21:26:56Z","R","6-0","R","Ty Wigginton strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Ty Wigginton","Mariano Rivera",NA,"2011_06_26"
"426","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_26/gid_2011_06_26_colmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",67,"gid_2011_06_26_colmlb_nyamlb_1","2605026","Swinging Strike",NA,575,"S","172832","2011-06-26T21:28:32Z",66.95,164.06,"110626_172836",93.6,86.5,3.35,1.59,2.72,9.9,1.059,1.656,-1.98,50,5.755,7.26,-136.839,-8.618,5.16,29.862,-13.302,"23.8","-23.7","3.5","FC",0.914,14,66,164.709,2074.272,"","",NA,NA,NA,"2-2",121250,421064,2,3,1,"172656","2011-06-26T21:26:56Z","R","6-0","R","Ty Wigginton strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Ty Wigginton","Mariano Rivera",NA,"2011_06_26"
"427","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_22/gid_2011_06_22_nyamlb_cinmlb_1/inning/inning_all.xml","bottom",9,"N",67,"gid_2011_06_22_nyamlb_cinmlb_1","2590736","Called Strike",NA,549,"S","152101","2011-06-22T19:21:01Z",105.58,137.29,"110622_152057",92.9,87.1,3.53,1.68,-1.34,4.01,-0.772,1.834,-2.617,50,5.784,5.462,-136.05,-6.166,-2.556,25.09,-24.447,"23.9","3.6","5.4","FF",0.636,13,75,198.302,867.886,"","",NA,NA,NA,"0-0",121250,453211,3,3,3,"152038","2011-06-22T19:20:38Z","R","6-4","R","Drew Stubbs strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Drew Stubbs","Mariano Rivera",NA,"2011_06_22"
"428","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_22/gid_2011_06_22_nyamlb_cinmlb_1/inning/inning_all.xml","bottom",9,"N",67,"gid_2011_06_22_nyamlb_cinmlb_1","2590737","Foul",NA,550,"S","152115","2011-06-22T19:21:15Z",112.45,125.2,"110622_152152",92.1,87,3.37,1.55,4.9,5.21,-0.199,2.917,-2.365,50,5.987,4.111,-134.901,-4.138,9.277,21.876,-22.238,"23.9","-23.3","5.3","FC",0.894,2,37,136.965,1461.916,"","",NA,NA,NA,"0-1",121250,453211,3,3,3,"152038","2011-06-22T19:20:38Z","R","6-4","R","Drew Stubbs strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Drew Stubbs","Mariano Rivera",NA,"2011_06_22"
"429","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_22/gid_2011_06_22_nyamlb_cinmlb_1/inning/inning_all.xml","bottom",9,"N",67,"gid_2011_06_22_nyamlb_cinmlb_1","2590739","Ball",NA,552,"B","152225","2011-06-22T19:22:25Z",112.45,81.16,"110622_152221",91.7,85.8,3.69,1.68,5.05,4.45,-0.001,4.612,-2.421,50,6.208,4.709,-134.432,0.191,9.401,24.53,-23.82,"23.9","-23.2","5.6","FC",0.908,11,21,131.626,1357.247,"","",NA,NA,NA,"0-2",121250,453211,3,3,3,"152038","2011-06-22T19:20:38Z","R","6-4","R","Drew Stubbs strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Drew Stubbs","Mariano Rivera",NA,"2011_06_22"
"430","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_22/gid_2011_06_22_nyamlb_cinmlb_1/inning/inning_all.xml","bottom",9,"N",67,"gid_2011_06_22_nyamlb_cinmlb_1","2590740","Ball",NA,553,"B","152244","2011-06-22T19:22:44Z",59.23,143.33,"110622_152242",91.2,86,3.6,1.71,4.96,5.65,1.739,2.273,-2.313,50,5.899,9.045,-133.354,-5.546,9.118,22.948,-21.702,"23.9","-24.9","5.5","FC",0.897,14,23,138.955,1510.604,"","",NA,NA,NA,"1-2",121250,453211,3,3,3,"152038","2011-06-22T19:20:38Z","R","6-4","R","Drew Stubbs strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Drew Stubbs","Mariano Rivera",NA,"2011_06_22"
"431","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_22/gid_2011_06_22_nyamlb_cinmlb_1/inning/inning_all.xml","bottom",9,"N",67,"gid_2011_06_22_nyamlb_cinmlb_1","2590741","Ball",NA,554,"B","152302","2011-06-22T19:23:02Z",55.79,169.24,"110622_152300",92.7,87.1,3.63,1.68,3,6.08,1.699,2.073,-2.327,50,5.844,9.797,-135.411,-6.337,5.67,24.309,-20.602,"23.9","-18.5","4.9","FC",0.91,14,26,153.898,1380.641,"","",NA,NA,NA,"2-2",121250,453211,3,3,3,"152038","2011-06-22T19:20:38Z","R","6-4","R","Drew Stubbs strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Drew Stubbs","Mariano Rivera",NA,"2011_06_22"
"432","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_22/gid_2011_06_22_nyamlb_cinmlb_1/inning/inning_all.xml","bottom",9,"N",67,"gid_2011_06_22_nyamlb_cinmlb_1","2590742","Swinging Strike",NA,555,"S","152323","2011-06-22T19:23:23Z",101.29,107.07,"110622_152317",91.4,87.1,3.37,1.55,4.81,4.12,0.671,3.695,-2.388,50,5.952,6.527,-133.917,-1.526,9.06,18.662,-24.343,"24.0","-21.9","5.6","FC",0.901,12,58,130.839,1297.339,"","",NA,NA,NA,"3-2",121250,453211,3,3,3,"152038","2011-06-22T19:20:38Z","R","6-4","R","Drew Stubbs strikes out swinging.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Drew Stubbs","Mariano Rivera",NA,"2011_06_22"
"433","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_22/gid_2011_06_22_nyamlb_cinmlb_1/inning/inning_all.xml","bottom",9,"N",66,"gid_2011_06_22_nyamlb_cinmlb_1","2590731","Called Strike",NA,541,"S","151957","2011-06-22T19:19:57Z",103.86,133.84,"110622_151858",90.7,85.8,3.4,1.62,5.05,6.75,-0.679,1.991,-2.759,50,5.798,3.768,-132.786,-6.375,9.273,21.123,-19.717,"24.0","-25.4","5.0","FC",0.888,7,65,143.337,1696.709,"","",NA,NA,NA,"0-0",121250,121409,2,2,2,"151853","2011-06-22T19:18:53Z","R","6-4","R","Scott Rolen grounds out, third baseman Ramiro Pena to first baseman Mark Teixeira.  ",NA,"Groundout",NA,NA,NA,NA,NA,"Scott Rolen","Mariano Rivera",NA,"2011_06_22"
"434","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_22/gid_2011_06_22_nyamlb_cinmlb_1/inning/inning_all.xml","bottom",9,"N",66,"gid_2011_06_22_nyamlb_cinmlb_1","2590732","Ball",NA,542,"B","152002","2011-06-22T19:20:02Z",63.52,177.87,"110622_151915",90.6,85.6,3.5,1.62,4.71,6.2,-1.163,2.691,-2.796,50,5.798,2.7,-132.818,-4.323,8.635,21.386,-20.739,"23.9","-22.9","5.1","FC",0.891,11,46,142.943,1565.177,"","",NA,NA,NA,"0-1",121250,121409,2,2,2,"151853","2011-06-22T19:18:53Z","R","6-4","R","Scott Rolen grounds out, third baseman Ramiro Pena to first baseman Mark Teixeira.  ",NA,"Groundout",NA,NA,NA,NA,NA,"Scott Rolen","Mariano Rivera",NA,"2011_06_22"
"435","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_22/gid_2011_06_22_nyamlb_cinmlb_1/inning/inning_all.xml","bottom",9,"N",66,"gid_2011_06_22_nyamlb_cinmlb_1","2590733","Ball",NA,543,"B","152006","2011-06-22T19:20:06Z",108.15,183.92,"110622_151932",91.4,86.7,3.47,1.58,3.66,8.04,1.575,2.297,-2.339,50,5.927,9.183,-133.649,-6.493,6.814,20.631,-17.122,"24.0","-24.1","4.3","FC",0.902,14,20,155.645,1793.546,"","",NA,NA,NA,"1-1",121250,121409,2,2,2,"151853","2011-06-22T19:18:53Z","R","6-4","R","Scott Rolen grounds out, third baseman Ramiro Pena to first baseman Mark Teixeira.  ",NA,"Groundout",NA,NA,NA,NA,NA,"Scott Rolen","Mariano Rivera",NA,"2011_06_22"
"436","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_22/gid_2011_06_22_nyamlb_cinmlb_1/inning/inning_all.xml","bottom",9,"N",66,"gid_2011_06_22_nyamlb_cinmlb_1","2590734","Foul",NA,544,"S","152010","2011-06-22T19:20:10Z",101.29,128.65,"110622_151951",91.8,86.2,3.32,1.62,4.1,7.87,0.244,3.157,-2.52,50,5.897,5.967,-134.472,-4.085,7.664,23.658,-17.39,"23.9","-25.5","4.3","FC",0.906,3,38,152.599,1796.586,"","",NA,NA,NA,"2-1",121250,121409,2,2,2,"151853","2011-06-22T19:18:53Z","R","6-4","R","Scott Rolen grounds out, third baseman Ramiro Pena to first baseman Mark Teixeira.  ",NA,"Groundout",NA,NA,NA,NA,NA,"Scott Rolen","Mariano Rivera",NA,"2011_06_22"
"437","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_22/gid_2011_06_22_nyamlb_cinmlb_1/inning/inning_all.xml","bottom",9,"N",66,"gid_2011_06_22_nyamlb_cinmlb_1","2590735","In play, out(s)",NA,545,"X","152030","2011-06-22T19:20:30Z",114.16,125.2,"110622_152017",92.4,88,3.32,1.62,-2.85,4,-0.557,2.098,-2.551,50,5.892,6.419,-135.264,-5.787,-5.485,19.148,-24.408,"24.0","10.5","5.4","FF",0.941,7,42,215.232,1019.752,"Mariano Rivera is trying to tie up Scott Rolen with fastballs inside, where Scott Rolen hits .273.","",NA,NA,NA,"2-2",121250,121409,2,2,2,"151853","2011-06-22T19:18:53Z","R","6-4","R","Scott Rolen grounds out, third baseman Ramiro Pena to first baseman Mark Teixeira.  ",NA,"Groundout",NA,NA,NA,NA,NA,"Scott Rolen","Mariano Rivera",NA,"2011_06_22"
"438","http://gd2.mlb.com/components/game/mlb/year_2011/month_07/day_01/gid_2011_07_01_nyamlb_nynmlb_1/inning/inning_all.xml","bottom",9,"N",82,"gid_2011_07_01_nyamlb_nynmlb_1","2623624","Called Strike",NA,684,"S","222653","2011-07-02T02:26:53Z",87.55,139.02,"110701_222654",92.5,85.2,3.36,1.64,1.02,8.09,0.494,2.553,-2.24,50,5.705,6.95,-135.375,-5.216,1.885,30.013,-17.111,"23.8","-10.4","4.1","FC",0.906,6,50,172.869,1626.857,"","",457759,NA,489365,"0-0",121250,136860,0,1,3,"222634","2011-07-02T02:26:34Z","R","6-1","R","Carlos Beltran grounds out, pitcher Mariano Rivera to first baseman Mark Teixeira.  ",NA,"Groundout",NA,NA,NA,NA,NA,"Carlos Beltran","Mariano Rivera",NA,"2011_07_01"
"439","http://gd2.mlb.com/components/game/mlb/year_2011/month_07/day_01/gid_2011_07_01_nyamlb_nynmlb_1/inning/inning_all.xml","bottom",9,"N",82,"gid_2011_07_01_nyamlb_nynmlb_1","2623625","In play, out(s)",NA,685,"X","221516","2011-07-02T02:15:16Z",80.69,168.37,"110701_222710",92.9,85.7,3.34,1.64,1.57,8.19,0.651,1.648,-2.309,50,5.577,7.388,-135.867,-7.394,2.926,30.191,-16.822,"23.8","-13.6","4.1","FC",0.915,9,55,169.211,1668.789,"","",457759,NA,489365,"0-1",121250,136860,0,1,3,"222634","2011-07-02T02:26:34Z","R","6-1","R","Carlos Beltran grounds out, pitcher Mariano Rivera to first baseman Mark Teixeira.  ",NA,"Groundout",NA,NA,NA,NA,NA,"Carlos Beltran","Mariano Rivera",NA,"2011_07_01"
"440","http://gd2.mlb.com/components/game/mlb/year_2011/month_07/day_03/gid_2011_07_03_nyamlb_nynmlb_1/inning/inning_all.xml","bottom",9,"Y",73,"gid_2011_07_03_nyamlb_nynmlb_1","2632289","Foul",NA,574,"S","173237","2011-07-03T21:32:37Z",132.19,149.38,"110703_173240",92.4,86,3.08,1.49,-5.24,3.77,-0.901,2.418,-2.503,50,5.745,6.126,-135.335,-4.259,-9.81,26.852,-25.035,"23.9","18.5","5.9","FF",0.981,11,67,233.955,1300.613,"","",425661,446263,NA,"0-0",121250,514913,0,1,3,"173226","2011-07-03T21:32:26Z","R","5-11","R","Ruben Tejada reaches on fielding error by shortstop Ramiro Pena.  Lucas Duda out at home, left fielder Brett Gardner to catcher Russell Martin.  ",NA,"Field Error",NA,NA,NA,"Runner Out","Error","Ruben Tejada","Mariano Rivera",NA,"2011_07_03"
"441","http://gd2.mlb.com/components/game/mlb/year_2011/month_07/day_03/gid_2011_07_03_nyamlb_nynmlb_1/inning/inning_all.xml","bottom",9,"Y",73,"gid_2011_07_03_nyamlb_nynmlb_1","2632290","In play, out(s)",NA,575,"X","173306","2011-07-03T21:33:06Z",119.31,149.38,"110703_173309",92,85.5,3.08,1.49,-2.95,1.6,-0.584,2.429,-2.546,50,5.743,6.257,-134.7,-3.381,-5.455,27.083,-29.132,"23.8","8.2","6.6","FF",0.975,4,41,240.853,672.709,"Mariano Rivera is getting a generous strike zone this inning from home plate ump Bob Davidson.","",425661,446263,NA,"0-1",121250,514913,0,1,3,"173226","2011-07-03T21:32:26Z","R","5-11","R","Ruben Tejada reaches on fielding error by shortstop Ramiro Pena.  Lucas Duda out at home, left fielder Brett Gardner to catcher Russell Martin.  ",NA,"Field Error",NA,NA,NA,"Runner Out","Error","Ruben Tejada","Mariano Rivera",NA,"2011_07_03"
"445","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_29/gid_2011_06_29_milmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",67,"gid_2011_06_29_milmlb_nyamlb_1","2616457","Called Strike",NA,562,"S","220610","2011-06-30T02:06:10Z",125.32,151.1,"110629_220611",92,85.5,3.26,1.5,3.92,9.35,-0.999,2.242,-2.518,50,6,2.693,-134.693,-7.265,7.266,26.752,-14.769,"23.8","-25.6","3.9","FC",0.897,13,64,157.343,2031.499,"","",NA,NA,NA,"0-0",121250,431171,2,3,2,"220559","2011-06-30T02:05:59Z","R","6-1","R","Casey McGehee called out on strikes.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Casey McGehee","Mariano Rivera",NA,"2011_06_29"
"446","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_29/gid_2011_06_29_milmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",67,"gid_2011_06_29_milmlb_nyamlb_1","2616458","Foul",NA,563,"S","220627","2011-06-30T02:06:27Z",100.43,130.38,"110629_220627",92,85.9,3.3,1.55,-1.7,8.5,-0.09,3.171,-2.302,50,6.053,6.513,-134.755,-4.683,-3.168,25.162,-16.241,"23.9","6.7","3.7","FF",0.693,2,34,191.244,1748.938,"Mariano Rivera went back to the four-seam fastball even though Casey McGehee hit for a single last time up.","",NA,NA,NA,"0-1",121250,431171,2,3,2,"220559","2011-06-30T02:05:59Z","R","6-1","R","Casey McGehee called out on strikes.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Casey McGehee","Mariano Rivera",NA,"2011_06_29"
"447","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_29/gid_2011_06_29_milmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",67,"gid_2011_06_29_milmlb_nyamlb_1","2616459","Foul",NA,564,"S","220653","2011-06-30T02:06:53Z",108.15,120.02,"110629_220654",92.3,85.6,3.3,1.55,3.66,9.12,-0.285,3.403,-2.254,50,6.17,3.998,-135.301,-4.599,6.841,27.559,-15.071,"23.8","-25.5","3.8","FC",0.91,11,50,158.201,1975.153,"","",NA,NA,NA,"0-2",121250,431171,2,3,2,"220559","2011-06-30T02:05:59Z","R","6-1","R","Casey McGehee called out on strikes.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Casey McGehee","Mariano Rivera",NA,"2011_06_29"
"448","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_29/gid_2011_06_29_milmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",67,"gid_2011_06_29_milmlb_nyamlb_1","2616460","Ball",NA,565,"B","220736","2011-06-30T02:07:36Z",136.48,156.29,"110629_220736",91.9,85.9,3.31,1.55,3.37,6.59,-1.175,1.83,-2.532,50,5.918,2.456,-134.63,-7.212,6.262,25.66,-19.842,"23.9","-17.5","4.8","FC",0.893,13,55,153.081,1490.416,"","",NA,NA,NA,"0-2",121250,431171,2,3,2,"220559","2011-06-30T02:05:59Z","R","6-1","R","Casey McGehee called out on strikes.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Casey McGehee","Mariano Rivera",NA,"2011_06_29"
"449","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_29/gid_2011_06_29_milmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",67,"gid_2011_06_29_milmlb_nyamlb_1","2616461","Ball",NA,566,"B","220757","2011-06-30T02:07:57Z",48.93,161.47,"110629_220758",92.6,86.7,3.19,1.43,3.21,9.11,1.516,1.624,-2.046,50,5.922,8.451,-135.206,-8.771,6.038,24.845,-14.954,"23.9","-24.3","3.9","FC",0.904,14,29,160.679,1958.029,"","",NA,NA,NA,"1-2",121250,431171,2,3,2,"220559","2011-06-30T02:05:59Z","R","6-1","R","Casey McGehee called out on strikes.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Casey McGehee","Mariano Rivera",NA,"2011_06_29"
"450","http://gd2.mlb.com/components/game/mlb/year_2011/month_06/day_29/gid_2011_06_29_milmlb_nyamlb_1/inning/inning_all.xml","top",9,"N",67,"gid_2011_06_29_milmlb_nyamlb_1","2616462","Called Strike",NA,567,"S","220812","2011-06-30T02:08:12Z",77.25,149.38,"110629_220813",93,87.7,3.24,1.45,2.36,8.69,0.585,2.167,-2.204,50,5.982,6.732,-136.008,-7.51,4.531,22.721,-15.415,"23.9","-18.5","3.7","FC",0.907,6,39,164.873,1851.847,"","",NA,NA,NA,"2-2",121250,431171,2,3,2,"220559","2011-06-30T02:05:59Z","R","6-1","R","Casey McGehee called out on strikes.  ",NA,"Strikeout",NA,NA,NA,NA,NA,"Casey McGehee","Mariano Rivera",NA,"2011_06_29"
"451","http://gd2.mlb.com/components/game/mlb/year_2011/month_07/day_01/gid_2011_07_01_nyamlb_nynmlb_1/inning/inning_all.xml","bottom",9,"N",80,"gid_2011_07_01_nyamlb_nynmlb_1","2623615","Foul",NA,667,"S","222229","2011-07-02T02:22:29Z",90.13,155.42,"110701_222230",91.2,84.6,3.05,1.39,2.51,4.68,0.248,2.068,-2.192,50,5.756,5.581,-133.467,-5.267,4.555,27.359,-23.608,"23.8","-12.8","5.7","FC",0.901,6,44,151.999,1054.58,"","",489365,NA,NA,"0-0",121250,408314,0,2,2,"222212","2011-07-02T02:22:12Z","R","6-1","R","Jose Reyes grounds out, third baseman Alex Rodriguez to first baseman Mark Teixeira.    Josh Thole to 2nd.  ",NA,"Groundout",NA,NA,NA,NA,NA,"Jose Reyes","Mariano Rivera",NA,"2011_07_01"
"452","http://gd2.mlb.com/components/game/mlb/year_2011/month_07/day_01/gid_2011_07_01_nyamlb_nynmlb_1/inning/inning_all.xml","bottom",9,"N",80,"gid_2011_07_01_nyamlb_nynmlb_1","2623616","Foul",NA,668,"S","222301","2011-07-02T02:23:01Z",84.98,144.2,"110701_222302",91.6,85.2,3.05,1.39,1.96,7.06,0.499,2.631,-2.353,50,5.759,6.904,-134.129,-4.718,3.596,26.651,-19.12,"23.8","-13.7","4.5","FC",0.916,3,41,164.6,1464.556,"","",489365,NA,NA,"0-1",121250,408314,0,2,2,"222212","2011-07-02T02:22:12Z","R","6-1","R","Jose Reyes grounds out, third baseman Alex Rodriguez to first baseman Mark Teixeira.    Josh Thole to 2nd.  ",NA,"Groundout",NA,NA,NA,NA,NA,"Jose Reyes","Mariano Rivera",NA,"2011_07_01"
"453","http://gd2.mlb.com/components/game/mlb/year_2011/month_07/day_01/gid_2011_07_01_nyamlb_nynmlb_1/inning/inning_all.xml","bottom",9,"N",80,"gid_2011_07_01_nyamlb_nynmlb_1","2623617","Foul",NA,669,"S","222328","2011-07-02T02:23:28Z",118.45,172.69,"110701_222328",92.9,86.1,3.05,1.39,-4.43,4.42,-0.499,1.323,-2.321,50,5.605,6.446,-135.852,-7.075,-8.324,28.464,-23.809,"23.8","15.6","5.7","FF",0.979,13,51,224.858,1260.239,"","",489365,NA,NA,"0-2",121250,408314,0,2,2,"222212","2011-07-02T02:22:12Z","R","6-1","R","Jose Reyes grounds out, third baseman Alex Rodriguez to first baseman Mark Teixeira.    Josh Thole to 2nd.  ",NA,"Groundout",NA,NA,NA,NA,NA,"Jose Reyes","Mariano Rivera",NA,"2011_07_01"
"454","http://gd2.mlb.com/components/game/mlb/year_2011/month_07/day_01/gid_2011_07_01_nyamlb_nynmlb_1/inning/inning_all.xml","bottom",9,"N",80,"gid_2011_07_01_nyamlb_nynmlb_1","2623618","In play, out(s)",NA,670,"X","221516","2011-07-02T02:15:16Z",109.01,170.96,"110701_222357",93.3,86.9,3.05,1.39,-3.13,4.1,-0.193,1.319,-2.352,50,5.588,6.938,-136.438,-7.048,-5.949,27.439,-24.298,"23.9","10.3","5.5","FF",0.97,13,43,217.064,1049.531,"","",489365,NA,NA,"0-2",121250,408314,0,2,2,"222212","2011-07-02T02:22:12Z","R","6-1","R","Jose Reyes grounds out, third baseman Alex Rodriguez to first baseman Mark Teixeira.    Josh Thole to 2nd.  ",NA,"Groundout",NA,NA,NA,NA,NA,"Jose Reyes","Mariano Rivera",NA,"2011_07_01"
"455","http://gd2.mlb.com/components/game/mlb/year_2011/month_07/day_01/gid_2011_07_01_nyamlb_nynmlb_1/inning/inning_all.xml","bottom",9,"N",81,"gid_2011_07_01_nyamlb_nynmlb_1","2623619","Ball",NA,675,"B","222449","2011-07-02T02:24:49Z",133.05,178.73,"110701_222450",93.5,86.1,3.62,1.78,-5.23,3.52,-0.9,1.091,-2.44,50,5.575,5.984,-136.767,-7.364,-9.875,31.274,-25.468,"23.8","17.6","6.1","FF",0.982,13,65,235.819,1266.214,"","",NA,489365,NA,"0-0",121250,457759,2,2,2,"222412","2011-07-02T02:24:12Z","R","6-0","R","Justin Turner singles on a ground ball to center fielder Curtis Granderson.    Josh Thole to 3rd.  ",NA,"Single",NA,NA,NA,NA,NA,"Justin Turner","Mariano Rivera",NA,"2011_07_01"
